-0.00602644	6	39
0.000685493	7	39
-0.00236078	8	39
-0.00126874	9	39
-0.000102032	11	39
-0.000993046	12	39
-0.00528671	13	39
-0.0041984	14	39
-0.00736934	15	39
-0.00232659	16	39
-0.00296511	17	39
-0.00175042	18	39
-0.000616749	19	39
1	39	39
1.06403e-05	1	40
5.55084e-05	2	40
-3.96478e-05	3	40
-0.000697319	4	40
-0.000453353	5	40
-0.000819964	6	40
-0.000155729	7	40
-0.000305682	8	40
-0.000525266	9	40
-5.00545e-06	11	40
-0.00049577	12	40
-0.000489922	13	40
-0.000933501	14	40
-0.000462528	15	40
-0.000205996	16	40
-0.00023593	17	40
4.74752e-05	18	40
7.0141e-05	19	40
1	40	40
