index,APL,WCtime,RNGCalls,Estimated_Variance,PCoeff_old,PCoeff_new,Var_Plain,Var_VR,bias_num,bias_trap
164,0.000000e+00,1.263632e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-4.046008e-05,-4.046008e-05
165,0.000000e+00,1.252749e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-4.046008e-05,-4.046008e-05
166,6.166500e+01,5.876008e-01,2.466600e+04,5.393627e-02,-9.805279e-01,-9.808718e-01,4.823616e-02,2.322381e-03,-3.938316e-04,-3.938316e-04
167,1.057100e+02,1.000065e+00,4.228400e+04,9.627311e-02,-9.745608e-01,-9.744749e-01,7.144348e-02,5.574452e-03,-3.657882e-04,-3.657882e-04
168,1.130000e+02,1.000963e+00,4.520000e+04,1.133971e-01,-9.844298e-01,-9.843105e-01,1.052144e-01,4.819443e-03,-2.682528e-04,-2.682528e-04
169,1.426500e+02,1.209173e+00,5.706000e+04,1.535355e-01,-9.864862e-01,-9.864405e-01,1.300506e-01,4.232957e-03,-8.713422e-05,-8.713422e-05
170,1.290800e+02,1.279189e+00,5.163200e+04,1.574467e-01,-9.871343e-01,-9.870878e-01,1.409541e-01,5.264112e-03,-2.032291e-05,-2.032291e-05
171,1.257300e+02,1.272573e+00,5.029200e+04,1.564122e-01,-9.893580e-01,-9.895579e-01,1.229014e-01,4.429664e-03,1.099237e-04,1.099237e-04
172,9.773000e+01,9.805541e-01,3.909200e+04,1.278499e-01,-9.888917e-01,-9.888607e-01,1.123964e-01,3.642212e-03,1.346955e-04,1.346955e-04
173,5.459000e+01,7.518973e-01,2.183600e+04,7.652365e-02,-9.783492e-01,-9.789260e-01,5.150248e-02,3.198402e-03,3.416110e-04,3.416110e-04
174,4.002050e+02,3.199524e+00,1.600820e+05,4.278214e-01,-9.390207e-01,-9.392436e-01,3.169634e-01,4.832021e-02,-1.311959e-05,-1.311959e-05
175,5.448000e+01,7.087613e-01,2.179200e+04,3.027007e-02,-9.065991e-01,-9.071146e-01,3.394858e-02,6.361110e-03,4.580662e-04,4.580662e-04
176,9.332000e+01,9.783600e-01,3.732800e+04,4.674411e-02,-9.458857e-01,-9.461112e-01,5.078588e-02,5.816622e-03,4.537702e-04,4.537702e-04
177,1.284000e+02,1.227094e+00,5.136000e+04,5.439626e-02,-9.676959e-01,-9.668584e-01,5.888922e-02,4.185782e-03,4.100124e-04,4.100124e-04
178,1.513250e+02,1.382921e+00,6.053000e+04,5.440537e-02,-9.719752e-01,-9.725327e-01,6.497168e-02,4.987183e-03,4.281577e-04,4.281577e-04
179,1.559650e+02,1.289055e+00,6.238600e+04,5.036673e-02,-9.753215e-01,-9.748032e-01,6.008632e-02,4.058840e-03,4.206454e-04,4.206454e-04
180,1.332050e+02,1.245399e+00,5.328200e+04,3.996232e-02,-9.700736e-01,-9.695313e-01,4.619174e-02,3.153649e-03,3.764997e-04,3.764997e-04
181,9.848000e+01,9.484145e-01,3.939200e+04,2.791350e-02,-9.699027e-01,-9.683935e-01,3.052537e-02,2.115913e-03,3.760231e-04,3.760231e-04
182,5.212000e+01,6.894144e-01,2.084800e+04,1.304804e-02,-9.564312e-01,-9.540624e-01,1.777161e-02,1.664482e-03,3.819199e-04,3.819199e-04
183,3.806850e+02,3.101272e+00,1.522740e+05,6.091486e-02,-8.951790e-01,-8.877343e-01,5.098852e-02,1.059110e-02,3.257502e-04,3.257502e-04
184,5.866500e+01,6.801879e-01,2.346600e+04,3.019422e-03,-8.011923e-01,-8.076167e-01,2.561983e-03,1.237576e-03,3.220354e-04,3.220354e-04
185,1.004500e+02,9.407943e-01,4.018000e+04,4.827732e-03,-8.352418e-01,-8.309035e-01,2.681983e-03,1.944883e-03,3.418784e-04,3.418784e-04
186,1.331000e+02,1.254509e+00,5.324000e+04,6.537300e-03,-8.082225e-01,-8.054720e-01,3.819810e-03,2.268290e-03,3.297360e-04,3.297360e-04
187,1.400200e+02,1.174448e+00,5.600800e+04,7.202709e-03,-7.463172e-01,-7.467593e-01,2.501499e-03,3.468789e-03,2.904729e-04,2.904729e-04
188,1.529850e+02,1.400152e+00,6.119400e+04,9.262540e-03,-7.171707e-01,-7.176487e-01,5.586253e-03,5.575239e-03,2.841923e-04,2.841923e-04
189,1.258600e+02,1.092076e+00,5.034400e+04,7.033176e-03,-8.034669e-01,-7.960916e-01,4.601903e-03,3.210973e-03,2.751255e-04,2.751255e-04
190,1.122000e+02,9.885422e-01,4.488000e+04,5.995284e-03,-7.900441e-01,-7.939157e-01,3.395172e-03,2.319020e-03,2.937151e-04,2.937151e-04
191,6.631500e+01,7.892188e-01,2.652600e+04,3.029890e-03,-8.234917e-01,-8.164389e-01,1.981558e-03,1.264202e-03,2.287734e-04,2.287734e-04
192,3.569650e+02,2.874045e+00,1.427860e+05,4.049567e-02,-8.791677e-01,-8.738655e-01,2.582364e-02,8.312691e-03,3.533641e-04,3.533641e-04
193,5.890500e+01,6.860817e-01,2.356200e+04,8.268474e-03,-8.595674e-01,-8.496022e-01,4.340641e-03,1.458650e-03,2.280194e-04,2.280194e-04
194,1.109200e+02,1.049526e+00,4.436800e+04,1.602372e-02,-9.497296e-01,-9.445309e-01,1.605571e-02,1.859224e-03,2.131831e-04,2.131831e-04
195,1.394500e+02,1.331201e+00,5.578000e+04,1.956292e-02,-9.457942e-01,-9.430435e-01,1.628330e-02,2.180445e-03,2.903627e-04,2.903627e-04
196,1.344800e+02,1.141792e+00,5.379200e+04,2.005659e-02,-9.712993e-01,-9.658891e-01,1.612443e-02,1.234764e-03,2.750898e-04,2.750898e-04
197,1.373500e+02,1.172752e+00,5.494000e+04,2.174718e-02,-9.792265e-01,-9.731312e-01,1.935425e-02,9.000400e-04,2.829582e-04,2.829582e-04
198,1.256850e+02,1.198406e+00,5.027400e+04,2.080985e-02,-9.819840e-01,-9.808415e-01,2.207314e-02,9.206432e-04,3.415134e-04,3.415134e-04
199,9.464000e+01,9.064868e-01,3.785600e+04,1.775791e-02,-9.827220e-01,-9.796134e-01,1.600281e-02,8.051636e-04,3.458663e-04,3.458663e-04
200,5.981500e+01,7.359388e-01,2.392600e+04,1.265419e-02,-9.716206e-01,-9.659872e-01,9.898312e-03,7.297077e-04,3.831189e-04,3.831189e-04
201,3.680600e+02,2.988316e+00,1.472240e+05,1.488072e-01,-9.703864e-01,-9.708698e-01,1.197212e-01,8.639131e-03,8.588956e-05,8.588956e-05
202,5.857000e+01,6.887987e-01,2.342800e+04,2.772640e-02,-9.774020e-01,-9.750765e-01,1.547961e-02,8.219521e-04,3.468973e-04,3.468973e-04
203,9.493000e+01,8.905951e-01,3.797200e+04,5.022920e-02,-9.934362e-01,-9.925758e-01,5.294549e-02,1.325926e-03,2.680947e-04,2.680947e-04
204,1.350350e+02,1.128181e+00,5.401400e+04,7.369861e-02,-9.942599e-01,-9.937570e-01,5.826071e-02,1.216168e-03,2.225677e-04,2.225677e-04
205,1.504800e+02,1.368721e+00,6.019200e+04,8.563515e-02,-9.948435e-01,-9.941626e-01,6.676141e-02,1.305971e-03,1.866542e-04,1.866542e-04
206,1.349650e+02,1.160363e+00,5.398600e+04,7.386352e-02,-9.963796e-01,-9.957734e-01,6.858805e-02,1.104446e-03,1.161351e-04,1.161351e-04
207,1.315350e+02,1.245791e+00,5.261400e+04,7.284250e-02,-9.960814e-01,-9.953095e-01,6.071092e-02,1.014831e-03,7.025230e-05,7.025230e-05
208,9.287000e+01,8.853247e-01,3.714800e+04,4.872819e-02,-9.967102e-01,-9.954697e-01,4.271741e-02,8.115381e-04,4.983177e-05,4.983177e-05
209,6.468000e+01,7.925267e-01,2.587200e+04,3.738099e-02,-9.956182e-01,-9.952483e-01,3.081035e-02,6.044402e-04,3.953481e-05,3.953481e-05
210,3.773250e+02,3.135832e+00,1.509300e+05,1.858903e-01,-9.680220e-01,-9.674320e-01,1.571924e-01,1.248187e-02,6.127735e-06,6.127735e-06
211,5.503000e+01,7.583393e-01,2.201200e+04,2.295972e-02,-9.772168e-01,-9.764388e-01,1.997051e-02,1.076297e-03,-5.146621e-05,-5.146621e-05
212,9.580500e+01,1.048411e+00,3.832200e+04,3.985977e-02,-9.839621e-01,-9.809553e-01,3.789745e-02,1.640462e-03,-3.762392e-05,-3.762392e-05
213,1.217150e+02,1.237073e+00,4.868600e+04,4.826939e-02,-9.769656e-01,-9.736041e-01,4.130060e-02,2.365019e-03,-9.618284e-06,-9.618284e-06
214,1.493050e+02,1.446755e+00,5.972200e+04,6.009820e-02,-9.792528e-01,-9.771912e-01,6.071448e-02,3.093537e-03,-7.563349e-05,-7.563349e-05
215,1.439300e+02,1.230771e+00,5.757200e+04,6.189542e-02,-9.701977e-01,-9.683838e-01,5.481949e-02,3.613049e-03,-5.999665e-05,-5.999665e-05
216,1.323250e+02,1.223068e+00,5.293000e+04,5.351637e-02,-9.672239e-01,-9.669522e-01,5.230051e-02,3.861060e-03,-1.054647e-04,-1.054647e-04
217,9.844000e+01,8.149433e-01,3.937600e+04,3.770146e-02,-9.707949e-01,-9.719015e-01,4.071752e-02,2.625029e-03,-6.687405e-05,-6.687405e-05
218,5.612000e+01,5.207964e-01,2.244800e+04,2.200035e-02,-9.723719e-01,-9.733836e-01,2.806610e-02,1.718846e-03,8.727086e-06,8.727086e-06
219,0.000000e+00,1.171896e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-2.328690e-05,-2.328690e-05
220,0.000000e+00,1.020052e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-2.328690e-05,-2.328690e-05
221,6.278500e+01,5.483295e-01,2.511400e+04,2.484835e-02,-9.715713e-01,-9.725189e-01,1.796877e-02,1.123670e-03,-3.587035e-04,-3.587035e-04
222,9.033500e+01,8.690105e-01,3.613400e+04,3.952577e-02,-9.884575e-01,-9.880316e-01,3.537515e-02,1.393990e-03,-2.781966e-04,-2.781966e-04
223,1.397400e+02,1.169234e+00,5.589600e+04,6.968494e-02,-9.880344e-01,-9.881492e-01,5.143502e-02,1.778857e-03,-1.818489e-04,-1.818489e-04
224,1.342550e+02,1.278338e+00,5.370200e+04,7.000684e-02,-9.928136e-01,-9.929263e-01,5.727703e-02,1.614129e-03,-1.155151e-04,-1.155151e-04
225,1.498300e+02,1.285996e+00,5.993200e+04,8.798674e-02,-9.928120e-01,-9.925059e-01,6.730473e-02,2.040172e-03,-1.000720e-04,-1.000720e-04
226,1.187700e+02,1.226433e+00,4.750800e+04,7.567759e-02,-9.910352e-01,-9.909857e-01,6.283966e-02,1.966111e-03,2.007939e-05,2.007939e-05
227,9.179500e+01,1.034248e+00,3.671800e+04,5.826496e-02,-9.894283e-01,-9.891533e-01,5.206544e-02,1.474763e-03,8.767114e-05,8.767114e-05
228,5.669500e+01,7.097849e-01,2.267800e+04,3.760786e-02,-9.907161e-01,-9.901119e-01,2.937043e-02,8.941875e-04,2.188753e-04,2.188753e-04
229,3.713550e+02,3.293961e+00,1.485420e+05,2.327607e-01,-9.766372e-01,-9.757951e-01,1.794455e-01,1.048959e-02,-2.061466e-06,-2.061466e-06
230,5.560500e+01,7.357797e-01,2.224200e+04,2.941031e-02,-9.647812e-01,-9.648787e-01,2.314911e-02,1.609596e-03,2.891268e-04,2.891268e-04
231,9.704000e+01,1.025138e+00,3.881600e+04,4.770858e-02,-9.800374e-01,-9.795593e-01,4.121299e-02,2.121534e-03,2.676629e-04,2.676629e-04
232,1.322950e+02,1.431588e+00,5.291800e+04,5.661872e-02,-9.878651e-01,-9.873206e-01,6.195063e-02,1.987947e-03,3.203966e-04,3.203966e-04
233,1.429400e+02,1.322523e+00,5.717600e+04,6.270888e-02,-9.898013e-01,-9.890673e-01,5.896926e-02,1.569186e-03,2.835247e-04,2.835247e-04
234,1.321850e+02,1.273445e+00,5.287400e+04,5.389292e-02,-9.935577e-01,-9.927469e-01,6.063793e-02,1.278954e-03,3.037148e-04,3.037148e-04
235,1.248050e+02,1.347815e+00,4.992200e+04,4.896577e-02,-9.943721e-01,-9.931081e-01,5.357257e-02,8.924760e-04,3.083474e-04,3.083474e-04
236,1.004250e+02,1.044044e+00,4.017000e+04,3.742989e-02,-9.954314e-01,-9.945053e-01,4.584782e-02,5.671563e-04,2.366533e-04,2.366533e-04
237,6.305500e+01,8.328543e-01,2.522200e+04,2.267403e-02,-9.923432e-01,-9.914237e-01,2.261418e-02,5.166851e-04,2.832913e-04,2.832913e-04
238,3.999850e+02,3.157140e+00,1.599940e+05,1.185627e-01,-9.878490e-01,-9.873803e-01,1.015196e-01,3.035389e-03,3.225941e-04,3.225941e-04
239,6.524500e+01,8.460312e-01,2.609800e+04,1.080299e-02,-9.793949e-01,-9.802632e-01,8.357961e-03,6.564676e-04,2.897750e-04,2.897750e-04
240,1.027650e+02,1.138606e+00,4.110600e+04,1.672528e-02,-9.803522e-01,-9.793036e-01,1.519317e-02,9.044331e-04,3.016752e-04,3.016752e-04
241,1.217450e+02,1.292290e+00,4.869800e+04,1.932464e-02,-9.814883e-01,-9.808309e-01,1.656031e-02,1.024313e-03,3.283167e-04,3.283167e-04
242,1.435950e+02,1.481735e+00,5.743800e+04,2.097412e-02,-9.794693e-01,-9.751577e-01,1.555280e-02,9.785526e-04,3.310766e-04,3.310766e-04
243,1.366850e+02,1.426763e+00,5.467400e+04,2.000904e-02,-9.800765e-01,-9.782703e-01,1.693388e-02,1.012823e-03,3.347404e-04,3.347404e-04
244,1.301400e+02,1.229275e+00,5.205600e+04,1.955069e-02,-9.800282e-01,-9.744273e-01,1.300440e-02,6.619438e-04,3.485831e-04,3.485831e-04
245,9.843000e+01,1.128828e+00,3.937200e+04,1.371249e-02,-9.787892e-01,-9.733461e-01,1.147792e-02,7.741135e-04,3.100236e-04,3.100236e-04
246,5.658500e+01,7.378610e-01,2.263400e+04,7.934020e-03,-9.726510e-01,-9.696000e-01,7.860589e-03,6.272849e-04,3.751356e-04,3.751356e-04
247,3.813100e+02,3.107313e+00,1.525240e+05,8.737822e-02,-9.629857e-01,-9.622492e-01,8.268324e-02,7.028908e-03,2.404985e-04,2.404985e-04
248,5.650000e+01,7.904339e-01,2.260000e+04,1.841591e-02,-9.737531e-01,-9.716266e-01,1.666315e-02,1.242749e-03,3.497141e-04,3.497141e-04
249,9.704500e+01,1.119537e+00,3.881800e+04,3.864290e-02,-9.555008e-01,-9.560276e-01,2.526540e-02,2.818238e-03,3.279330e-04,3.279330e-04
250,1.234550e+02,1.329715e+00,4.938200e+04,5.402856e-02,-9.545796e-01,-9.540987e-01,4.759728e-02,4.924587e-03,2.849568e-04,2.849568e-04
251,1.310950e+02,1.372460e+00,5.243800e+04,5.811614e-02,-9.712581e-01,-9.702312e-01,5.883472e-02,3.743340e-03,2.558106e-04,2.558106e-04
252,1.383100e+02,1.300104e+00,5.532400e+04,7.018556e-02,-9.758530e-01,-9.743765e-01,7.414935e-02,4.305216e-03,2.357451e-04,2.357451e-04
253,1.286150e+02,1.334604e+00,5.144600e+04,6.949132e-02,-9.793031e-01,-9.767693e-01,6.151037e-02,2.881044e-03,2.783834e-04,2.783834e-04
254,1.005050e+02,1.009265e+00,4.020200e+04,6.427341e-02,-9.888242e-01,-9.850668e-01,5.917133e-02,1.663020e-03,2.222058e-04,2.222058e-04
255,5.483000e+01,7.819659e-01,2.193200e+04,3.899753e-02,-9.890681e-01,-9.853841e-01,3.466999e-02,1.082871e-03,2.608351e-04,2.608351e-04
256,3.924750e+02,3.433289e+00,1.569900e+05,3.709479e-01,-9.708249e-01,-9.703812e-01,2.820100e-01,2.037625e-02,8.457755e-05,8.457755e-05
257,5.307500e+01,7.162061e-01,2.123000e+04,6.613760e-02,-9.789614e-01,-9.779632e-01,5.267350e-02,3.337203e-03,1.361964e-04,1.361964e-04
258,1.113750e+02,1.091539e+00,4.455000e+04,1.228585e-01,-9.787238e-01,-9.780163e-01,9.951948e-02,7.576646e-03,5.047939e-05,5.047939e-05
259,1.283400e+02,1.206215e+00,5.133600e+04,1.304727e-01,-9.852113e-01,-9.841574e-01,1.146213e-01,4.999275e-03,2.979046e-07,2.979046e-07
260,1.510350e+02,1.565754e+00,6.041400e+04,1.366292e-01,-9.867499e-01,-9.865386e-01,1.168476e-01,4.239898e-03,-3.666403e-05,-3.666403e-05
261,1.537800e+02,1.402788e+00,6.151200e+04,1.393064e-01,-9.822611e-01,-9.819554e-01,9.802529e-02,4.792556e-03,-6.328006e-05,-6.328006e-05
262,1.287700e+02,1.355008e+00,5.150800e+04,1.083666e-01,-9.819607e-01,-9.816937e-01,7.756558e-02,4.004815e-03,-1.316804e-04,-1.316804e-04
263,8.846000e+01,9.247526e-01,3.538400e+04,6.664118e-02,-9.832712e-01,-9.819122e-01,6.633850e-02,2.560299e-03,-1.720913e-04,-1.720913e-04
264,6.469500e+01,8.416501e-01,2.587800e+04,5.217593e-02,-9.830281e-01,-9.816712e-01,4.671565e-02,2.027936e-03,-2.154588e-04,-2.154588e-04
265,3.733800e+02,2.958616e+00,1.493520e+05,1.753632e-01,-9.789823e-01,-9.784815e-01,1.403489e-01,6.386023e-03,-1.987071e-04,-1.987071e-04
266,6.434000e+01,8.264160e-01,2.573600e+04,1.252672e-02,-9.947366e-01,-9.928874e-01,1.184675e-02,1.681203e-04,-2.841280e-04,-2.841280e-04
267,9.200500e+01,1.040818e+00,3.680200e+04,1.897630e-02,-9.940185e-01,-9.926647e-01,1.776180e-02,2.365348e-04,-3.111051e-04,-3.111051e-04
268,1.307700e+02,1.303665e+00,5.230800e+04,2.407298e-02,-9.944413e-01,-9.931685e-01,2.136480e-02,2.528514e-04,-3.273480e-04,-3.273480e-04
269,1.440300e+02,1.266934e+00,5.761200e+04,2.308582e-02,-9.947342e-01,-9.930988e-01,2.269516e-02,2.533800e-04,-3.570811e-04,-3.570811e-04
270,1.457800e+02,1.372326e+00,5.831200e+04,2.165596e-02,-9.939099e-01,-9.917958e-01,1.783199e-02,2.349332e-04,-4.060690e-04,-4.060690e-04
271,1.109900e+02,9.128591e-01,4.439600e+04,1.358230e-02,-4.580652e-01,-4.354547e-01,1.616118e-02,2.680904e-04,1.281440e-02,-5.278027e-04
272,1.071600e+02,1.003731e+00,4.286400e+04,1.376908e-02,-9.928102e-01,-9.869316e-01,1.148914e-02,1.705001e-04,-4.391841e-04,-4.391841e-04
273,6.043000e+01,5.038721e-01,2.417200e+04,8.053470e-03,-9.928678e-01,-9.884099e-01,8.710070e-03,1.605094e-04,-4.994074e-04,-4.994074e-04
274,0.000000e+00,1.141048e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-4.083574e-04,-4.083574e-04
275,0.000000e+00,1.113877e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-4.083574e-04,-4.083574e-04
276,7.489500e+01,6.898638e-01,2.995800e+04,4.374400e-03,-9.880849e-01,-9.636626e-01,5.485326e-03,1.531242e-04,-9.053678e-06,-9.053678e-06
277,8.782500e+01,7.379430e-01,3.513000e+04,5.167605e-03,-9.787879e-01,-9.645203e-01,5.973241e-03,3.118617e-04,-3.109548e-05,-3.109548e-05
278,1.279400e+02,1.177637e+00,5.117600e+04,7.557634e-03,-9.856473e-01,-9.695565e-01,1.088526e-02,3.938946e-04,4.032458e-05,4.032458e-05
279,1.448900e+02,1.360529e+00,5.795600e+04,9.050421e-03,-9.780572e-01,-9.498247e-01,1.116006e-02,4.823879e-04,6.574719e-05,6.574719e-05
280,1.455100e+02,1.225315e+00,5.820400e+04,9.311497e-03,-9.762124e-01,-9.572467e-01,1.136522e-02,6.438250e-04,8.682610e-05,8.682610e-05
281,1.233250e+02,1.114901e+00,4.933000e+04,8.489927e-03,-9.794334e-01,-9.613121e-01,9.917435e-03,4.626110e-04,1.462382e-04,1.462382e-04
282,9.711500e+01,1.048849e+00,3.884600e+04,7.179619e-03,-9.567100e-01,-9.391462e-01,6.961597e-03,6.132006e-04,1.443555e-04,1.443555e-04
283,5.581000e+01,6.586621e-01,2.232400e+04,4.429639e-03,-9.271775e-01,-9.094992e-01,4.496091e-03,6.603662e-04,1.296291e-04,1.296291e-04
284,5.463000e+01,7.443683e-01,2.185200e+04,6.936856e-03,-9.859207e-01,-9.506438e-01,7.777509e-03,2.248844e-04,1.574443e-04,1.574443e-04
285,1.021400e+02,1.044717e+00,4.085600e+04,1.304479e-02,-9.893669e-01,-9.626496e-01,1.234433e-02,3.746224e-04,1.543935e-04,1.543935e-04
286,1.213400e+02,1.283888e+00,4.853600e+04,1.740837e-02,-9.900791e-01,-9.549819e-01,1.826836e-02,4.955050e-04,1.354266e-04,1.354266e-04
287,1.428550e+02,1.306978e+00,5.714200e+04,1.962159e-02,-9.900497e-01,-9.628746e-01,2.086393e-02,5.749826e-04,1.684250e-04,1.684250e-04
288,1.431800e+02,1.460321e+00,5.727200e+04,2.265543e-02,-9.897238e-01,-9.595774e-01,2.444014e-02,6.316536e-04,1.414293e-04,1.414293e-04
289,1.311700e+02,1.396113e+00,5.246800e+04,2.263779e-02,-9.877422e-01,-9.626190e-01,2.789132e-02,7.792568e-04,1.320987e-04,1.320987e-04
290,9.822500e+01,1.097893e+00,3.929000e+04,1.873440e-02,-9.807652e-01,-9.651721e-01,1.975299e-02,8.200227e-04,1.379861e-04,1.379861e-04
291,5.699000e+01,7.381795e-01,2.279600e+04,1.237007e-02,-9.773469e-01,-9.589286e-01,1.277903e-02,6.183163e-04,1.293148e-04,1.293148e-04
292,4.750000e+01,6.784219e-01,1.900000e+04,2.091790e-02,-9.708211e-01,-9.608107e-01,2.309572e-02,1.325027e-03,9.565842e-05,9.565842e-05
293,9.752000e+01,9.977557e-01,3.900800e+04,5.065240e-02,-9.814859e-01,-9.742569e-01,5.272325e-02,2.274447e-03,1.428712e-05,1.428712e-05
294,1.355050e+02,1.379687e+00,5.420200e+04,7.074101e-02,-9.860126e-01,-9.747700e-01,7.305106e-02,2.203740e-03,2.693693e-05,2.693693e-05
295,1.488500e+02,1.334768e+00,5.954000e+04,8.314266e-02,-9.826035e-01,-9.580250e-01,6.052204e-02,2.529474e-03,3.338500e-05,3.338500e-05
296,1.506650e+02,1.514331e+00,6.026600e+04,8.554556e-02,-9.818754e-01,-9.671805e-01,9.067807e-02,3.836722e-03,-4.645009e-05,-4.645009e-05
297,1.485350e+02,1.496041e+00,5.941400e+04,8.525172e-02,-9.776190e-01,-9.503415e-01,7.858375e-02,3.682401e-03,3.020236e-05,3.020236e-05
298,8.657000e+01,7.939410e-01,3.462800e+04,5.381256e-02,-9.865791e-01,-9.778534e-01,5.556026e-02,1.689336e-03,-1.503492e-05,-1.503492e-05
299,5.662000e+01,7.600664e-01,2.264800e+04,3.689290e-02,-9.810948e-01,-9.792574e-01,3.074709e-02,1.217923e-03,-5.410657e-06,-5.410657e-06
300,6.064000e+01,7.804336e-01,2.425600e+04,6.995803e-02,-9.789519e-01,-9.784684e-01,5.182105e-02,3.178581e-03,1.262652e-05,1.262652e-05
301,9.013500e+01,9.427074e-01,3.605400e+04,1.013372e-01,-9.878180e-01,-9.874882e-01,9.285628e-02,3.352221e-03,5.961787e-05,4.788963e-05
302,1.149100e+02,1.211429e+00,4.596400e+04,1.345911e-01,-9.759152e-01,-9.763260e-01,1.147975e-01,8.681116e-03,4.632801e-05,4.632801e-05
303,1.421550e+02,1.306592e+00,5.686200e+04,1.607095e-01,-9.875597e-01,-9.865668e-01,1.504349e-01,5.354954e-03,2.594196e-04,1.857242e-04
304,1.409050e+02,1.457503e+00,5.636200e+04,1.624699e-01,-9.789585e-01,-9.779278e-01,1.641984e-01,9.029329e-03,1.451218e-04,1.451218e-04
305,1.231650e+02,1.287994e+00,4.926600e+04,1.498186e-01,-9.696718e-01,-9.709927e-01,1.324742e-01,1.268471e-02,1.788873e-04,1.788873e-04
306,8.846500e+01,9.293081e-01,3.538600e+04,1.114769e-01,-9.683941e-01,-9.678180e-01,8.960171e-02,7.519690e-03,2.756008e-04,2.756008e-04
307,4.855500e+01,6.852418e-01,1.942200e+04,6.550897e-02,-9.244323e-01,-9.237229e-01,4.664150e-02,8.192000e-03,3.620791e-04,3.620791e-04
308,6.043500e+01,7.163269e-01,2.417400e+04,5.297007e-02,-9.936649e-01,-9.939976e-01,5.795824e-02,1.255321e-03,3.368940e-04,3.368940e-04
309,8.425500e+01,9.634161e-01,3.370200e+04,7.656053e-02,-9.939177e-01,-9.935763e-01,6.574258e-02,1.587518e-03,2.689639e-04,2.689639e-04
310,1.180650e+02,1.132741e+00,4.722600e+04,9.495978e-02,-9.957980e-01,-9.958984e-01,9.753888e-02,1.538184e-03,2.411189e-04,2.411189e-04
311,1.407300e+02,1.420058e+00,5.629200e+04,1.105258e-01,-9.950496e-01,-9.950516e-01,9.271099e-02,1.483259e-03,2.330956e-04,2.330956e-04
312,1.356900e+02,1.260415e+00,5.427600e+04,1.064167e-01,-9.970634e-01,-9.968630e-01,1.195681e-01,1.358412e-03,1.153525e-04,1.153525e-04
313,1.407650e+02,1.445899e+00,5.630600e+04,1.023647e-01,-9.963749e-01,-9.960028e-01,1.136644e-01,1.230003e-03,1.585922e-04,1.585922e-04
314,1.065400e+02,1.018149e+00,4.261600e+04,7.342860e-02,-9.918427e-01,-9.912495e-01,6.670489e-02,1.305169e-03,1.992925e-04,1.992925e-04
315,6.459500e+01,7.525310e-01,2.583800e+04,4.655673e-02,-9.912432e-01,-9.899989e-01,4.545608e-02,9.040849e-04,1.872907e-04,1.872907e-04
316,5.151500e+01,7.047545e-01,2.060600e+04,3.361702e-02,-9.692848e-01,-9.685632e-01,2.942913e-02,2.219728e-03,2.044946e-04,2.044946e-04
317,9.962000e+01,1.036999e+00,3.984800e+04,6.148356e-02,-9.765679e-01,-9.755947e-01,5.003657e-02,3.327452e-03,1.047949e-04,1.047949e-04
318,1.261500e+02,1.097091e+00,5.046000e+04,7.874845e-02,-9.854562e-01,-9.851760e-01,6.727774e-02,2.656783e-03,1.648170e-05,1.648170e-05
319,1.547750e+02,1.437126e+00,6.191000e+04,9.546084e-02,-9.867031e-01,-9.858220e-01,7.975861e-02,2.965385e-03,-2.647517e-05,-2.647517e-05
320,1.381350e+02,1.132570e+00,5.525400e+04,9.044034e-02,-9.834898e-01,-9.827617e-01,6.787410e-02,3.448686e-03,-1.004954e-05,-9.427756e-06
321,1.313650e+02,1.197837e+00,5.254600e+04,8.814028e-02,-9.862625e-01,-9.860207e-01,7.665229e-02,2.659935e-03,-6.832193e-05,-6.832193e-05
322,9.592000e+01,7.842368e-01,3.836800e+04,6.238863e-02,-9.770512e-01,-9.766560e-01,5.990006e-02,3.255193e-03,-1.591348e-04,-1.591348e-04
323,5.202500e+01,4.875596e-01,2.081000e+04,3.111129e-02,-9.630014e-01,-9.637979e-01,3.065465e-02,2.437853e-03,-2.436891e-04,-2.436891e-04
324,0.000000e+00,1.055232e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-2.244092e-04,-2.244092e-04
325,0.000000e+00,1.245525e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-2.244092e-04,-2.244092e-04
326,7.106000e+01,6.600192e-01,2.842400e+04,7.591532e-03,-9.956425e-01,-9.754654e-01,9.575193e-03,2.077342e-04,2.877555e-04,2.877555e-04
327,1.047550e+02,9.049881e-01,4.190200e+04,1.103997e-02,-9.952328e-01,-9.737512e-01,1.417216e-02,3.341642e-04,2.380374e-04,2.380374e-04
