B_i,B_j,B_ij
528,0,3.313069e-01
529,0,3.266865e-01
530,0,3.089969e-01
531,0,2.748125e-01
532,0,3.016272e-01
533,0,2.689436e-01
534,0,2.397909e-01
535,0,2.273129e-01
536,0,1.890569e-01
537,0,1.466742e-01
538,0,1.094119e-01
539,0,4.985020e-02
540,0,8.014613e-02
541,0,1.451388e-01
542,0,2.218572e-01
543,0,2.605665e-01
544,0,3.062007e-01
545,0,3.520611e-01
546,0,3.984266e-01
547,0,4.185994e-01
548,0,4.470532e-01
549,0,4.705983e-01
550,0,4.899605e-01
551,0,5.066437e-01
552,0,5.068819e-01
553,0,5.159424e-01
554,0,5.106781e-01
555,0,5.091263e-01
556,0,5.174758e-01
557,0,5.103722e-01
558,0,4.830891e-01
559,0,4.794666e-01
560,0,4.432711e-01
561,0,3.911742e-01
562,0,3.868335e-01
563,0,3.508570e-01
564,0,2.997292e-01
565,0,2.311588e-01
566,0,2.081264e-01
567,0,1.360745e-01
568,0,6.988314e-02
569,0,6.509628e-02
570,0,1.011705e-01
571,0,1.707862e-01
572,0,2.086501e-01
573,0,2.524650e-01
574,0,2.800231e-01
575,0,3.157666e-01
576,0,3.467368e-01
577,0,3.666921e-01
578,0,3.712215e-01
579,0,4.322130e-01
580,0,4.325910e-01
581,0,4.691931e-01
582,0,4.550390e-01
583,0,4.751059e-01
584,0,4.853890e-01
585,0,4.886057e-01
586,0,5.084701e-01
587,0,4.965215e-01
588,0,5.234061e-01
589,0,5.113185e-01
590,0,5.174795e-01
591,0,5.318410e-01
592,0,5.248597e-01
593,0,5.202483e-01
594,0,5.030319e-01
595,0,5.083446e-01
596,0,5.177711e-01
597,0,5.028461e-01
598,0,5.048646e-01
599,0,1.093985e+00
600,0,1.094822e+00
601,0,1.111774e+00
602,0,1.119831e+00
603,0,1.084979e+00
604,0,1.090381e+00
605,0,1.081759e+00
606,0,1.079127e+00
607,0,1.057835e+00
608,0,1.061924e+00
609,0,9.994273e-01
610,0,1.025900e+00
611,0,9.896001e-01
612,0,9.963793e-01
613,0,9.142809e-01
614,0,8.749858e-01
615,0,9.005744e-01
616,0,8.630638e-01
617,0,7.846455e-01
618,0,7.516942e-01
619,0,7.031720e-01
620,0,6.395301e-01
621,0,5.911900e-01
622,0,5.165787e-01
623,0,4.394944e-01
624,0,4.073978e-01
625,0,3.306042e-01
626,0,2.637773e-01
627,0,1.937194e-01
628,0,9.738192e-02
629,0,4.544762e-02
630,0,9.060243e-02
631,0,1.190746e-01
632,0,1.589057e-01
633,0,1.892644e-01
634,0,1.862614e-01
635,0,2.089754e-01
636,0,2.353594e-01
637,0,2.383490e-01
638,0,2.328081e-01
639,0,2.289471e-01
640,0,2.470385e-01
641,0,2.466726e-01
642,0,2.477965e-01
643,0,2.421941e-01
644,0,2.412042e-01
645,0,2.306225e-01
646,0,2.103292e-01
647,0,1.973976e-01
648,0,1.669687e-01
649,0,1.609913e-01
650,0,1.504619e-01
651,0,1.330851e-01
652,0,1.333694e-01
653,0,1.098754e-01
654,0,8.323542e-02
655,0,7.108853e-02
656,0,4.001657e-02
657,0,1.798874e-02
658,0,-1.264728e-02
659,0,-2.842308e-02
660,0,-5.270406e-02
661,0,-5.545513e-02
662,0,-6.323882e-02
663,0,-6.890551e-02
664,0,-8.968855e-02
665,0,-9.420603e-02
666,0,-1.074068e-01
667,0,-1.145776e-01
668,0,-1.421357e-01
669,0,-1.482232e-01
670,0,-1.579881e-01
671,0,-1.747684e-01
672,0,-1.812319e-01
673,0,-1.549620e-01
674,0,-1.703990e-01
675,0,-1.553484e-01
676,0,-1.582108e-01
677,0,-1.639148e-01
678,0,-1.659642e-01
679,0,-1.497736e-01
680,0,-1.408010e-01
681,0,-1.331516e-01
682,0,-1.213571e-01
683,0,-9.264293e-02
684,0,-7.625270e-02
685,0,-5.249332e-02
686,0,-3.362016e-02
687,0,-4.832931e-02
688,0,-1.062670e-01
689,0,-1.268290e-01
690,0,-1.611047e-01
691,0,-1.964797e-01
692,0,-2.311556e-01
693,0,-2.537609e-01
694,0,-2.821898e-01
695,0,-2.952168e-01
696,0,-3.145654e-01
697,0,-3.376457e-01
698,0,-3.584043e-01
699,0,-3.707444e-01
700,0,-3.719493e-01
701,0,-3.762930e-01
702,0,-3.833108e-01
703,0,-3.998190e-01
704,0,-4.028493e-01
705,0,-4.336949e-01
706,0,-3.970144e-01
707,0,-3.964599e-01
708,0,-4.116423e-01
709,0,-4.015232e-01
710,0,-3.948466e-01
711,0,-3.979475e-01
712,0,-3.884657e-01
713,0,-3.768752e-01
714,0,-3.709998e-01
715,0,-3.703364e-01
716,0,-3.553085e-01
