index,APL,WCtime,RNGCalls,Estimated_Variance,PCoeff_old,PCoeff_new,Var_Plain,Var_VR,bias_num,bias_trap
164,0.000000e+00,5.071820e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,2.361324e-05,2.361324e-05
165,0.000000e+00,5.972296e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,2.361324e-05,2.361324e-05
166,6.399500e+01,5.566709e-01,2.559800e+04,5.229452e-02,-9.665653e-01,-9.677603e-01,3.851561e-02,3.736244e-03,-4.551042e-04,-4.551042e-04
167,1.013080e+02,2.280509e+00,1.013080e+05,9.234890e-02,-9.741164e-01,-9.732900e-01,7.336347e-02,5.438310e-03,-3.596177e-04,-3.596177e-04
168,1.356125e+02,2.410075e+00,1.084900e+05,1.326617e-01,-9.797921e-01,-9.793704e-01,1.038453e-01,6.696581e-03,-2.373720e-04,-2.373720e-04
169,1.378500e+02,2.505937e+00,1.102800e+05,1.411641e-01,-9.834711e-01,-9.835240e-01,1.317284e-01,6.092231e-03,-1.557554e-04,-1.557554e-04
170,1.408700e+02,2.565024e+00,1.126960e+05,1.664724e-01,-9.865008e-01,-9.863823e-01,1.337447e-01,5.388611e-03,-6.577984e-05,-6.577984e-05
171,1.347833e+02,1.845111e+00,8.087000e+04,1.681405e-01,-9.863466e-01,-9.861554e-01,1.390077e-01,5.844060e-03,6.368192e-05,6.368192e-05
172,1.076100e+02,1.604185e+00,6.456600e+04,1.404714e-01,-9.863104e-01,-9.864446e-01,1.163972e-01,4.659850e-03,2.132792e-04,2.132792e-04
173,5.249000e+01,1.095076e+00,3.149400e+04,7.223487e-02,-9.798707e-01,-9.803437e-01,6.595968e-02,3.457021e-03,3.555947e-04,3.555947e-04
174,3.714026e+02,7.096409e+01,3.416904e+06,3.927325e-01,-9.404231e-01,-9.408091e-01,3.228875e-01,4.452735e-02,1.477082e-05,1.477082e-05
175,5.547000e+01,1.741946e+00,5.547000e+04,3.369919e-02,-8.924297e-01,-8.938117e-01,3.157443e-02,7.063489e-03,4.621577e-04,4.621577e-04
176,9.840000e+01,2.402419e+00,9.840000e+04,4.679362e-02,-9.403073e-01,-9.400389e-01,5.019938e-02,6.650372e-03,4.430157e-04,4.430157e-04
177,1.340600e+02,2.350767e+00,1.072480e+05,5.503529e-02,-9.709556e-01,-9.700594e-01,6.485974e-02,4.071741e-03,4.516389e-04,4.516389e-04
178,1.463833e+02,1.850170e+00,8.783000e+04,5.252068e-02,-9.654662e-01,-9.649759e-01,5.881830e-02,4.880805e-03,3.794230e-04,3.794230e-04
179,1.475067e+02,2.023240e+00,8.850400e+04,4.856414e-02,-9.711243e-01,-9.707981e-01,5.854740e-02,4.045578e-03,4.047239e-04,4.047239e-04
180,1.311800e+02,1.730299e+00,7.870800e+04,3.775096e-02,-9.753560e-01,-9.742090e-01,4.091255e-02,2.353240e-03,3.611082e-04,3.611082e-04
181,9.425500e+01,9.567446e-01,3.770200e+04,2.653126e-02,-9.687434e-01,-9.684303e-01,3.020233e-02,2.132810e-03,3.837893e-04,3.837893e-04
182,6.069000e+01,6.706625e-01,2.427600e+04,1.570915e-02,-9.502365e-01,-9.477301e-01,1.793684e-02,1.726373e-03,3.415778e-04,3.415778e-04
183,3.620827e+02,1.468787e+01,7.965820e+05,5.973426e-02,-8.968202e-01,-8.915266e-01,5.439470e-02,1.275813e-02,3.233882e-04,3.233882e-04
184,6.122000e+01,3.801486e-01,1.224400e+04,3.203349e-03,-7.744128e-01,-7.469650e-01,1.699291e-03,1.143413e-03,3.578759e-04,3.578759e-04
185,1.051650e+02,1.037488e+00,4.206600e+04,4.868721e-03,-8.443633e-01,-8.341717e-01,2.300452e-03,1.619927e-03,3.177204e-04,3.177204e-04
186,1.341900e+02,1.783838e+00,8.051400e+04,6.222231e-03,-8.251154e-01,-8.155984e-01,4.080353e-03,2.433802e-03,3.302904e-04,3.302904e-04
187,1.390200e+02,1.803297e+00,8.341200e+04,7.394836e-03,-7.749487e-01,-7.673478e-01,4.608535e-03,3.400127e-03,2.941022e-04,2.941022e-04
188,1.441360e+02,3.173854e+00,1.441360e+05,7.938851e-03,-7.038625e-01,-7.075356e-01,3.866798e-03,4.507548e-03,2.748426e-04,2.748426e-04
189,1.180333e+02,1.611773e+00,7.082000e+04,6.368369e-03,-8.135550e-01,-8.103331e-01,3.362147e-03,2.667770e-03,2.780695e-04,2.780695e-04
190,9.840000e+01,1.493619e+00,5.904000e+04,4.589405e-03,-8.569076e-01,-8.449050e-01,3.761814e-03,1.944968e-03,2.683384e-04,2.683384e-04
191,6.186000e+01,3.851210e-01,1.237200e+04,3.102022e-03,-9.130876e-01,-8.893664e-01,2.710522e-03,7.059649e-04,2.038827e-04,2.038827e-04
192,3.743456e+02,1.261548e+01,6.738220e+05,3.918644e-02,-8.884478e-01,-8.817218e-01,3.265473e-02,9.403586e-03,2.971178e-04,2.971178e-04
193,4.855000e+01,6.527145e-01,1.942000e+04,5.877949e-03,-8.857938e-01,-8.834076e-01,4.385403e-03,1.332533e-03,2.472202e-04,2.472202e-04
194,9.524500e+01,8.679441e-01,3.809800e+04,1.316259e-02,-9.249433e-01,-9.185480e-01,9.901467e-03,1.888271e-03,2.255610e-04,2.255610e-04
195,1.179000e+02,1.013528e+00,4.716000e+04,1.658041e-02,-9.581973e-01,-9.543879e-01,1.510358e-02,1.372472e-03,2.476328e-04,2.476328e-04
196,1.462050e+02,1.196089e+00,5.848200e+04,2.114061e-02,-9.775318e-01,-9.756777e-01,2.234871e-02,1.214796e-03,2.514549e-04,2.514549e-04
197,1.509600e+02,7.034962e-01,3.019200e+04,2.197627e-02,-9.802754e-01,-9.765666e-01,2.816111e-02,1.378885e-03,3.331639e-04,3.331639e-04
198,1.118200e+02,5.418722e-01,2.236400e+04,1.888619e-02,-9.773425e-01,-9.754039e-01,1.698335e-02,8.460567e-04,3.030640e-04,3.030640e-04
199,9.764000e+01,5.009542e-01,1.952800e+04,1.766900e-02,-9.765158e-01,-9.751862e-01,1.347353e-02,6.678300e-04,3.634968e-04,3.634968e-04
200,5.714000e+01,2.971737e-01,1.142800e+04,1.311705e-02,-9.724803e-01,-9.686960e-01,9.318075e-03,9.179380e-04,4.033557e-04,4.033557e-04
201,3.663800e+02,1.095919e+01,5.862080e+05,1.495933e-01,-9.673398e-01,-9.671640e-01,1.180042e-01,9.512329e-03,7.257980e-05,7.257980e-05
202,5.489000e+01,7.173909e-01,2.195600e+04,2.638228e-02,-9.791370e-01,-9.764733e-01,1.750833e-02,9.278041e-04,3.420198e-04,3.420198e-04
203,1.034300e+02,5.193574e-01,2.068600e+04,5.377416e-02,-9.934555e-01,-9.932843e-01,5.157079e-02,1.305722e-03,2.755711e-04,2.755711e-04
204,1.248400e+02,6.061504e-01,2.496800e+04,6.867385e-02,-9.930961e-01,-9.909004e-01,5.756997e-02,1.645251e-03,2.610916e-04,2.610916e-04
205,1.509900e+02,5.588889e-01,3.019800e+04,8.627701e-02,-9.957150e-01,-9.951053e-01,7.292435e-02,1.181495e-03,1.033668e-04,1.033668e-04
206,1.367700e+02,6.284015e-01,2.735400e+04,7.610547e-02,-9.963231e-01,-9.956211e-01,6.313870e-02,9.181924e-04,1.328647e-04,1.328647e-04
207,1.282800e+02,5.969435e-01,2.565600e+04,6.800999e-02,-9.964309e-01,-9.961340e-01,6.052767e-02,7.305137e-04,1.505989e-04,1.505989e-04
208,1.070400e+02,5.416462e-01,2.140800e+04,5.524711e-02,-9.966492e-01,-9.960681e-01,5.273594e-02,9.562420e-04,1.003866e-04,1.003866e-04
209,6.874000e+01,3.975185e-01,1.374800e+04,3.800607e-02,-9.951522e-01,-9.935103e-01,2.703785e-02,6.739176e-04,2.820912e-05,2.820912e-05
210,3.745500e+02,1.701417e+01,8.240100e+05,1.786680e-01,-9.692917e-01,-9.680617e-01,1.498253e-01,1.160445e-02,1.862161e-05,1.862161e-05
211,5.324000e+01,3.576979e-01,1.064800e+04,2.316286e-02,-9.622903e-01,-9.554113e-01,1.683259e-02,1.993836e-03,-4.798303e-05,-4.798303e-05
212,9.071000e+01,8.952777e-01,3.628400e+04,4.020688e-02,-9.692530e-01,-9.670811e-01,3.681349e-02,2.433756e-03,-7.639657e-05,-7.639657e-05
213,1.252400e+02,1.236757e+00,5.009600e+04,5.410856e-02,-9.847856e-01,-9.807315e-01,4.373297e-02,2.109884e-03,-6.207843e-05,-6.207843e-05
214,1.358100e+02,1.854617e+00,8.148600e+04,5.418538e-02,-9.795794e-01,-9.761020e-01,4.905446e-02,2.473604e-03,-1.047332e-04,-1.047332e-04
215,1.535850e+02,2.717133e+00,1.228680e+05,6.334673e-02,-9.652195e-01,-9.619022e-01,4.839322e-02,3.755737e-03,-5.405194e-05,-5.405194e-05
216,1.216175e+02,2.284852e+00,9.729400e+04,4.913999e-02,-8.586902e-01,-8.538409e-01,4.572639e-02,3.886727e-03,5.670841e-03,-5.031331e-05
217,1.024000e+02,8.460861e-01,4.096000e+04,4.121993e-02,-9.524315e-01,-9.520989e-01,3.002449e-02,3.272817e-03,-2.641146e-05,-2.641146e-05
218,6.151500e+01,5.187639e-01,2.460600e+04,2.380676e-02,-9.580734e-01,-9.602311e-01,2.538287e-02,2.313758e-03,-1.291747e-05,-1.291747e-05
219,0.000000e+00,6.363089e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-1.605231e-05,-1.605231e-05
220,0.000000e+00,5.363545e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-1.605231e-05,-1.605231e-05
221,5.289000e+01,4.913703e-01,2.115600e+04,1.914926e-02,-9.785447e-01,-9.776391e-01,1.472111e-02,7.771979e-04,-3.499449e-04,-3.499449e-04
222,1.125400e+02,4.102996e-01,2.250800e+04,5.021529e-02,-9.870327e-01,-9.870488e-01,3.493240e-02,1.386914e-03,-3.113047e-04,-3.113047e-04
223,1.306900e+02,1.181060e+00,5.227600e+04,6.287190e-02,-9.875568e-01,-9.871954e-01,5.021260e-02,1.766837e-03,-2.325730e-04,-2.325730e-04
224,1.202600e+02,5.754292e-01,2.405200e+04,6.684288e-02,-9.948494e-01,-9.947999e-01,6.568217e-02,1.547784e-03,-1.279961e-04,-1.279961e-04
225,1.355800e+02,1.178245e+00,5.423200e+04,7.557684e-02,-9.898513e-01,-9.902125e-01,6.956763e-02,2.199472e-03,-4.321084e-05,-4.321084e-05
226,1.232500e+02,1.227500e+00,4.930000e+04,7.474680e-02,-9.897297e-01,-9.899692e-01,6.155887e-02,2.166291e-03,5.566971e-05,5.566971e-05
227,1.025150e+02,1.089041e+00,4.100600e+04,6.586816e-02,-9.914544e-01,-9.912337e-01,6.102093e-02,1.601539e-03,1.059818e-04,1.059818e-04
228,6.705000e+01,3.274147e-01,1.341000e+04,3.805340e-02,-9.925488e-01,-9.922990e-01,3.710711e-02,7.872689e-04,2.028427e-04,2.028427e-04
229,3.633340e+02,1.498622e+01,7.266680e+05,2.246992e-01,-9.788109e-01,-9.790740e-01,2.062268e-01,9.786313e-03,-2.622103e-05,-2.622103e-05
230,4.114500e+01,4.969513e-01,1.645800e+04,2.223231e-02,-9.753603e-01,-9.741858e-01,1.953187e-02,1.064095e-03,2.642714e-04,2.642714e-04
231,9.803500e+01,9.990688e-01,3.921400e+04,4.595298e-02,-9.813073e-01,-9.802105e-01,4.171308e-02,2.086021e-03,2.911987e-04,2.911987e-04
232,1.214650e+02,1.287962e+00,4.858600e+04,5.546912e-02,-7.951719e-01,-7.864007e-01,5.565150e-02,2.183718e-03,1.580093e-02,2.748647e-04
233,1.436900e+02,1.323009e+00,5.747600e+04,6.211589e-02,-9.876488e-01,-9.871462e-01,6.293082e-02,2.224517e-03,2.825661e-04,2.825661e-04
234,1.450300e+02,7.410534e-01,2.900600e+04,5.903768e-02,-9.907993e-01,-9.901064e-01,6.572014e-02,1.533342e-03,2.989137e-04,2.989137e-04
235,1.256000e+02,6.622970e-01,2.512000e+04,5.028159e-02,-9.943711e-01,-9.939875e-01,5.212910e-02,9.374731e-04,2.957644e-04,2.957644e-04
236,1.156900e+02,5.191821e-01,2.313800e+04,3.955909e-02,-9.918505e-01,-9.907191e-01,2.911502e-02,5.826589e-04,2.749812e-04,2.749812e-04
237,4.971000e+01,3.651453e-01,9.942000e+03,1.713475e-02,-9.893117e-01,-9.881448e-01,1.108124e-02,2.667012e-04,2.560484e-04,2.560484e-04
238,3.891167e+02,4.813778e+00,2.334700e+05,1.023968e-01,-9.849309e-01,-9.835401e-01,8.605653e-02,3.532615e-03,3.471764e-04,3.471764e-04
239,7.455000e+01,4.644147e-01,1.491000e+04,1.270314e-02,-9.872163e-01,-9.850441e-01,9.888413e-03,3.812197e-04,3.014335e-04,3.014335e-04
240,1.056700e+02,5.879385e-01,2.113400e+04,1.808974e-02,-9.790492e-01,-9.800655e-01,1.057204e-02,6.781507e-04,3.100423e-04,3.100423e-04
241,1.362300e+02,7.041634e-01,2.724600e+04,2.139099e-02,-9.806874e-01,-9.774709e-01,1.777531e-02,9.480591e-04,2.980139e-04,2.980139e-04
242,1.311000e+02,6.757591e-01,2.622000e+04,2.006962e-02,-9.806459e-01,-9.778430e-01,1.831865e-02,1.004170e-03,3.400166e-04,3.400166e-04
243,1.424300e+02,7.425109e-01,2.848600e+04,2.052294e-02,-9.657554e-01,-9.579664e-01,1.031092e-02,8.904460e-04,3.684011e-04,3.684011e-04
244,1.348000e+02,5.633129e-01,2.696000e+04,1.778040e-02,-9.818982e-01,-9.744442e-01,1.472167e-02,7.066410e-04,3.511862e-04,3.511862e-04
245,9.921000e+01,5.511303e-01,1.984200e+04,1.227422e-02,-9.844713e-01,-9.800098e-01,1.435746e-02,6.745754e-04,3.121496e-04,3.121496e-04
246,8.352000e+01,5.025531e-01,1.670400e+04,1.098931e-02,-9.698126e-01,-9.699546e-01,6.322915e-03,6.117393e-04,3.459386e-04,3.459386e-04
